time,x,y
3.359,359.607,398.481
3.360,359.612,398.496
3.361,359.618,398.511
3.362,359.624,398.526
3.363,359.630,398.541
3.364,359.636,398.555
3.365,359.642,398.570
3.366,359.647,398.585
3.367,359.653,398.600
3.368,359.659,398.615
3.369,359.665,398.630
3.370,359.671,398.645
3.371,359.677,398.659
3.372,359.682,398.674
3.373,359.688,398.689
3.374,359.694,398.704
3.375,359.700,398.719
3.376,359.706,398.734
3.377,359.712,398.748
3.378,359.718,398.763
3.379,359.723,398.778
3.380,359.729,398.793
3.381,359.735,398.808
3.382,359.741,398.823
3.383,359.747,398.838
3.384,359.753,398.852
3.385,359.758,398.867
3.386,359.764,398.882
3.387,359.770,398.897
3.388,359.776,398.912
3.389,359.782,398.927
3.390,359.788,398.942
3.391,359.793,398.956
3.392,359.799,398.971
3.393,359.805,398.986
3.394,359.811,399.001
3.395,359.817,399.016
3.396,359.823,399.031
3.397,359.828,399.045
3.398,359.834,399.060
3.399,359.840,399.075
3.400,359.846,399.090
3.401,359.852,399.105
3.402,359.858,399.120
3.403,359.864,399.135
3.404,359.869,399.149
3.405,359.875,399.164
3.406,359.881,399.179
3.407,359.887,399.194
3.408,359.893,399.209
3.409,359.899,399.224
3.410,359.904,399.239
3.411,359.910,399.253
3.412,359.916,399.268
3.413,359.922,399.283
3.414,359.928,399.298
3.415,359.934,399.313
3.416,359.939,399.328
3.417,359.945,399.342
3.418,359.951,399.357
3.419,359.957,399.372
3.420,359.963,399.387
3.421,359.969,399.402
3.422,359.974,399.417
3.423,359.980,399.432
3.424,359.986,399.446
3.425,359.992,399.461
3.426,359.998,399.476
3.427,360.004,399.491
3.428,360.010,399.506
3.429,360.015,399.521
3.430,360.021,399.536
3.431,360.027,399.550
3.432,360.033,399.565
3.433,360.039,399.580
3.434,360.045,399.595
3.435,360.050,399.610
3.436,360.056,399.625
3.437,360.062,399.639
3.438,360.068,399.654
3.439,360.074,399.669
3.440,360.080,399.684
3.441,360.085,399.699
3.442,360.091,399.714
3.443,360.097,399.729
3.444,360.103,399.743
3.445,360.109,399.758
3.446,360.115,399.773
3.447,360.120,399.788
3.448,360.126,399.803
3.449,360.132,399.818
3.450,360.138,399.833
3.451,360.144,399.847
3.452,360.150,399.862
3.453,360.156,399.877
3.454,360.161,399.892
3.455,360.167,399.907
3.456,360.173,399.922
3.457,360.179,399.936
3.458,360.185,399.951
3.459,360.191,399.966
3.460,360.196,399.981
3.461,360.202,399.996
3.462,360.208,400.011
3.463,360.214,400.026
3.464,360.220,400.040
3.465,360.226,400.055
3.466,360.231,400.070
3.467,360.237,400.085
3.468,360.243,400.100
3.469,360.249,400.115
3.470,360.255,400.130
3.471,360.261,400.144
3.472,360.266,400.159
3.473,360.272,400.174
3.474,360.278,400.189
3.475,360.284,400.204
3.476,360.290,400.219
3.477,360.296,400.233
3.478,360.302,400.248
3.479,360.307,400.263
3.480,360.313,400.278
3.481,360.319,400.293
3.482,360.325,400.308
3.483,360.331,400.323
3.484,360.337,400.337
3.485,360.342,400.352
3.486,360.348,400.367
3.487,360.354,400.382
3.488,360.360,400.397
3.489,360.366,400.412
3.490,360.372,400.427
3.491,360.377,400.441
3.492,360.383,400.456
3.493,360.389,400.471
3.494,360.395,400.486
3.495,360.401,400.501
3.496,360.407,400.516
3.497,360.412,400.530
3.498,360.418,400.545
3.499,360.424,400.560
3.500,360.430,400.575
3.501,360.436,400.590
3.502,360.442,400.605
3.503,360.448,400.620
3.504,360.453,400.634
3.505,360.459,400.649
3.506,360.465,400.664
3.507,360.471,400.679
3.508,360.477,400.694
3.509,360.483,400.709
3.510,360.488,400.724
3.511,360.494,400.738
3.512,360.500,400.753
3.513,360.506,400.768
3.514,360.512,400.783
3.515,360.518,400.798
3.516,360.523,400.813
3.517,360.529,400.827
3.518,360.535,400.842
3.519,360.541,400.857
3.520,360.547,400.872
3.521,360.553,400.887
3.522,360.558,400.902
3.523,360.564,400.917
3.524,360.570,400.931
3.525,360.576,400.946
3.526,360.582,400.961
3.527,360.588,400.976
3.528,360.594,400.991
3.529,360.599,401.006
3.530,360.605,401.021
3.531,360.611,401.035
3.532,360.617,401.050
3.533,360.623,401.065
3.534,360.629,401.080
3.535,360.634,401.095
3.536,360.640,401.110
3.537,360.646,401.124
3.538,360.652,401.139
3.539,360.658,401.154
3.540,360.664,401.169
3.541,360.669,401.184
3.542,360.675,401.199
3.543,360.681,401.214
3.544,360.687,401.228
3.545,360.693,401.243
3.546,360.699,401.258
3.547,360.704,401.273
3.548,360.710,401.288
3.549,360.716,401.303
3.550,360.722,401.318
3.551,360.728,401.332
3.552,360.734,401.347
3.553,360.740,401.362
3.554,360.745,401.377
3.555,360.751,401.392
3.556,360.757,401.407
3.557,360.763,401.421
3.558,360.769,401.436
3.559,360.775,401.451
3.560,360.780,401.466
3.561,360.786,401.481
3.562,360.792,401.496
3.563,360.798,401.511
3.564,360.804,401.525
3.565,360.810,401.540
3.566,360.815,401.555
3.567,360.821,401.570
3.568,360.827,401.585
3.569,360.833,401.600
3.570,360.839,401.615
3.571,360.845,401.629
3.572,360.850,401.644
3.573,360.856,401.659
3.574,360.862,401.674
3.575,360.868,401.689
3.576,360.874,401.704
3.577,360.880,401.718
3.578,360.886,401.733
3.579,360.891,401.748
3.580,360.897,401.763
3.581,360.903,401.778
3.582,360.909,401.793
3.583,360.915,401.808
3.584,360.921,401.822
3.585,360.926,401.837
3.586,360.932,401.852
3.587,360.938,401.867
3.588,360.944,401.882
3.589,360.950,401.897
3.590,360.956,401.912
3.591,360.961,401.926
3.592,360.967,401.941
3.593,360.973,401.956
3.594,360.979,401.971
3.595,360.985,401.986
3.596,360.991,402.001
3.597,360.996,402.015
3.598,361.002,402.030
3.599,361.008,402.045
3.600,361.014,402.060
3.601,361.020,402.075
3.602,361.026,402.090
3.603,361.032,402.105
3.604,361.037,402.119
3.605,361.043,402.134
3.606,361.049,402.149
3.607,361.055,402.164
3.608,361.061,402.179
3.609,361.067,402.194
3.610,361.072,402.209
3.611,361.078,402.223
3.612,361.084,402.238
3.613,361.090,402.253
3.614,361.096,402.268
3.615,361.102,402.283
3.616,361.107,402.298
3.617,361.113,402.312
3.618,361.119,402.327
3.619,361.125,402.342
3.620,361.131,402.357
3.621,361.137,402.372
3.622,361.142,402.387
3.623,361.148,402.402
3.624,361.154,402.416
3.625,361.160,402.431
3.626,361.166,402.446
3.627,361.172,402.461
3.628,361.178,402.476
3.629,361.183,402.491
3.630,361.189,402.506
3.631,361.195,402.520
3.632,361.201,402.535
3.633,361.207,402.550
3.634,361.213,402.565
3.635,361.218,402.580
3.636,361.224,402.595
3.637,361.230,402.609
3.638,361.236,402.624
3.639,361.242,402.639
3.640,361.248,402.654
3.641,361.253,402.669
3.642,361.259,402.684
3.643,361.265,402.699
3.644,361.271,402.713
3.645,361.277,402.728
3.646,361.283,402.743
3.647,361.288,402.758
3.648,361.294,402.773
3.649,361.300,402.788
3.650,361.306,402.803
3.651,361.312,402.817
3.652,361.318,402.832
3.653,361.324,402.847
3.654,361.329,402.862
3.655,361.335,402.877
3.656,361.341,402.892
3.657,361.347,402.906
3.658,361.353,402.921
3.659,361.359,402.936
3.660,361.364,402.951
3.661,361.370,402.966
3.662,361.376,402.981
3.663,361.382,402.996
3.664,361.388,403.010
3.665,361.394,403.025
3.666,361.399,403.040
3.667,361.405,403.055
3.668,361.411,403.070
3.669,361.417,403.085
3.670,361.423,403.100
3.671,361.429,403.114
3.672,361.434,403.129
3.673,361.440,403.144
3.674,361.446,403.159
3.675,361.452,403.174
3.676,361.458,403.189
3.677,361.464,403.203
3.678,361.470,403.218
3.679,361.475,403.233
3.680,361.481,403.248
3.681,361.487,403.263
3.682,361.493,403.278
3.683,361.499,403.293
3.684,361.505,403.307
3.685,361.510,403.322
3.686,361.516,403.337
3.687,361.522,403.352
3.688,361.528,403.367
3.689,361.534,403.382
3.690,361.540,403.397
3.691,361.545,403.411
3.692,361.551,403.426
3.693,361.557,403.441
3.694,361.563,403.456
3.695,361.569,403.471
3.696,361.575,403.486
3.697,361.580,403.500
3.698,361.586,403.515
3.699,361.592,403.530
3.700,361.598,403.545
3.701,361.604,403.560
3.702,361.610,403.575
3.703,361.616,403.590
3.704,361.621,403.604
3.705,361.627,403.619
3.706,361.633,403.634
3.707,361.639,403.649
3.708,361.645,403.664
3.709,361.651,403.679
3.710,361.656,403.694
3.711,361.662,403.708
3.712,361.668,403.723
3.713,361.674,403.738
3.714,361.680,403.753
3.715,361.686,403.768
3.716,361.691,403.783
3.717,361.697,403.797
3.718,361.703,403.812
3.719,361.709,403.827
3.720,361.715,403.842
3.721,361.721,403.857
3.722,361.726,403.872
3.723,361.732,403.887
3.724,361.738,403.901
3.725,361.744,403.916
3.726,361.750,403.931
3.727,361.756,403.946
3.728,361.762,403.961
3.729,361.767,403.976
3.730,361.773,403.991
3.731,361.779,404.005
3.732,361.785,404.020
3.733,361.791,404.035
3.734,361.797,404.050
3.735,361.802,404.065
3.736,361.808,404.080
3.737,361.814,404.094
3.738,361.820,404.109
3.739,361.826,404.124
3.740,361.832,404.139
3.741,361.837,404.154
3.742,361.843,404.169
3.743,361.849,404.184
3.744,361.855,404.198
3.745,361.861,404.213
3.746,361.867,404.228
3.747,361.872,404.243
3.748,361.878,404.258
3.749,361.884,404.273
3.750,361.890,404.288
3.751,361.896,404.302
3.752,361.902,404.317
3.753,361.908,404.332
3.754,361.913,404.347
3.755,361.919,404.362
3.756,361.925,404.377
3.757,361.931,404.391
3.758,361.937,404.406
3.759,361.943,404.421
3.760,361.948,404.436
3.761,361.954,404.451
3.762,361.960,404.466
3.763,361.966,404.481
3.764,361.972,404.495
3.765,361.978,404.510
3.766,361.983,404.525
3.767,361.989,404.540
3.768,361.995,404.555
3.769,362.001,404.570
3.770,362.007,404.585
3.771,362.013,404.599
3.772,362.018,404.614
3.773,362.024,404.629
3.774,362.030,404.644
3.775,362.036,404.659
3.776,362.042,404.674
3.777,362.048,404.688
3.778,362.054,404.703
3.779,362.059,404.718
3.780,362.065,404.733
3.781,362.071,404.748
3.782,362.077,404.763
3.783,362.083,404.778
3.784,362.089,404.792
3.785,362.094,404.807
3.786,362.100,404.822
3.787,362.106,404.837
3.788,362.112,404.852
3.789,362.118,404.867
3.790,362.124,404.882
3.791,362.129,404.896
3.792,362.135,404.911
3.793,362.141,404.926
3.794,362.147,404.941
3.795,362.153,404.956
3.796,362.159,404.971
3.797,362.164,404.985
3.798,362.170,405.000
3.799,362.176,405.015
3.800,362.182,405.030
3.801,362.188,405.045
3.802,362.194,405.060
3.803,362.200,405.075
3.804,362.205,405.089
3.805,362.211,405.104
3.806,362.217,405.119
3.807,362.223,405.134
3.808,362.229,405.149
3.809,362.235,405.164
3.810,362.240,405.179
3.811,362.246,405.193
3.812,362.252,405.208
3.813,362.258,405.223
3.814,362.264,405.238
3.815,362.270,405.253
3.816,362.275,405.268
3.817,362.281,405.282
3.818,362.287,405.297
3.819,362.293,405.312
3.820,362.299,405.327
3.821,362.305,405.342
3.822,362.310,405.357
3.823,362.316,405.372
3.824,362.322,405.386
3.825,362.328,405.401
3.826,362.334,405.416
3.827,362.340,405.431
3.828,362.346,405.446
3.829,362.351,405.461
3.830,362.357,405.476
3.831,362.363,405.490
3.832,362.369,405.505
3.833,362.375,405.520
3.834,362.381,405.535
3.835,362.386,405.550
3.836,362.392,405.565
3.837,362.398,405.579
3.838,362.404,405.594
3.839,362.410,405.609
3.840,362.416,405.624
3.841,362.421,405.639
3.842,362.427,405.654
3.843,362.433,405.669
3.844,362.439,405.683
3.845,362.445,405.698
3.846,362.451,405.713
3.847,362.456,405.728
3.848,362.462,405.743
3.849,362.468,405.758
3.850,362.474,405.773
3.851,362.480,405.787
3.852,362.486,405.802
3.853,362.492,405.817
3.854,362.497,405.832
3.855,362.503,405.847
3.856,362.509,405.862
3.857,362.515,405.876
3.858,362.521,405.891
3.859,362.527,405.906
3.860,362.532,405.921
3.861,362.538,405.936
3.862,362.544,405.951
3.863,362.550,405.966
3.864,362.556,405.980
3.865,362.562,405.995
3.866,362.567,406.010
3.867,362.573,406.025
3.868,362.579,406.040
3.869,362.585,406.055
3.870,362.591,406.070
3.871,362.597,406.084
3.872,362.602,406.099
3.873,362.608,406.114
3.874,362.614,406.129
3.875,362.620,406.144
3.876,362.626,406.159
3.877,362.632,406.173
3.878,362.638,406.188
3.879,362.643,406.203
3.880,362.649,406.218
3.881,362.655,406.233
3.882,362.661,406.248
3.883,362.667,406.263
3.884,362.673,406.277
3.885,362.678,406.292
3.886,362.684,406.307
3.887,362.690,406.322
3.888,362.696,406.337
3.889,362.702,406.352
3.890,362.708,406.367
3.891,362.713,406.381
3.892,362.719,406.396
3.893,362.725,406.411
3.894,362.731,406.426
3.895,362.737,406.441
3.896,362.743,406.456
3.897,362.748,406.470
3.898,362.754,406.485
3.899,362.760,406.500
3.900,362.766,406.515
3.901,362.772,406.530
3.902,362.778,406.545
3.903,362.784,406.560
3.904,362.789,406.574
3.905,362.795,406.589
3.906,362.801,406.604
3.907,362.807,406.619
3.908,362.813,406.634
3.909,362.819,406.649
3.910,362.824,406.664
3.911,362.830,406.678
3.912,362.836,406.693
3.913,362.842,406.708
3.914,362.848,406.723
3.915,362.854,406.738
3.916,362.859,406.753
3.917,362.865,406.767
3.918,362.871,406.782
3.919,362.877,406.797
3.920,362.883,406.812
3.921,362.889,406.827
3.922,362.894,406.842
3.923,362.900,406.857
3.924,362.906,406.871
3.925,362.912,406.886
3.926,362.918,406.901
3.927,362.924,406.916
3.928,362.930,406.931
3.929,362.935,406.946
3.930,362.941,406.961
3.931,362.947,406.975
3.932,362.953,406.990
3.933,362.959,407.005
3.934,362.965,407.020
3.935,362.970,407.035
3.936,362.976,407.050
3.937,362.982,407.064
3.938,362.988,407.079
3.939,362.994,407.094
3.940,363.000,407.109
3.941,363.005,407.124
3.942,363.011,407.139
3.943,363.017,407.154
3.944,363.023,407.168
3.945,363.029,407.183
3.946,363.035,407.198
3.947,363.040,407.213
3.948,363.046,407.228
3.949,363.052,407.243
3.950,363.058,407.258
3.951,363.064,407.272
3.952,363.070,407.287
3.953,363.076,407.302
3.954,363.081,407.317
3.955,363.087,407.332
3.956,363.093,407.347
3.957,363.099,407.361
3.958,363.105,407.376
3.959,363.111,407.391
3.960,363.116,407.406
3.961,363.122,407.421
3.962,363.128,407.436
3.963,363.134,407.451
3.964,363.140,407.465
3.965,363.146,407.480
3.966,363.151,407.495
3.967,363.157,407.510
3.968,363.163,407.525
3.969,363.169,407.540
3.970,363.175,407.555
3.971,363.181,407.569
3.972,363.186,407.584
3.973,363.192,407.599
3.974,363.198,407.614
3.975,363.204,407.629
3.976,363.210,407.644
3.977,363.216,407.658
3.978,363.222,407.673
3.979,363.227,407.688
3.980,363.233,407.703
3.981,363.239,407.718
3.982,363.245,407.733
3.983,363.251,407.748
3.984,363.257,407.762
3.985,363.262,407.777
3.986,363.268,407.792
3.987,363.274,407.807
3.988,363.280,407.822
3.989,363.286,407.837
3.990,363.292,407.852
3.991,363.297,407.866
3.992,363.303,407.881
3.993,363.309,407.896
3.994,363.315,407.911
3.995,363.321,407.926
3.996,363.327,407.941
3.997,363.332,407.955
3.998,363.338,407.970
3.999,363.344,407.985
4.000,363.350,408.000
4.001,363.356,408.015
4.002,363.362,408.030
4.003,363.368,408.045
4.004,363.373,408.059
4.005,363.379,408.074
4.006,363.385,408.089
4.007,363.391,408.104
4.008,363.397,408.119
4.009,363.403,408.134
4.010,363.408,408.149
4.011,363.414,408.163
4.012,363.420,408.178
4.013,363.426,408.193
4.014,363.432,408.208
4.015,363.438,408.223
4.016,363.443,408.238
4.017,363.449,408.252
4.018,363.455,408.267
4.019,363.461,408.282
4.020,363.467,408.297
4.021,363.473,408.312
4.022,363.478,408.327
4.023,363.484,408.342
4.024,363.490,408.356
4.025,363.496,408.371
4.026,363.502,408.386
4.027,363.508,408.401
4.028,363.514,408.416
4.029,363.519,408.431
4.030,363.525,408.446
4.031,363.531,408.460
4.032,363.537,408.475
4.033,363.543,408.490
4.034,363.549,408.505
4.035,363.554,408.520
4.036,363.560,408.535
4.037,363.566,408.549
4.038,363.572,408.564
4.039,363.578,408.579
4.040,363.584,408.594
4.041,363.589,408.609
4.042,363.595,408.624
4.043,363.601,408.639
4.044,363.607,408.653
4.045,363.613,408.668
4.046,363.619,408.683
4.047,363.624,408.698
4.048,363.630,408.713
4.049,363.636,408.728
4.050,363.642,408.743
4.051,363.648,408.757
4.052,363.654,408.772
4.053,363.660,408.787
4.054,363.665,408.802
4.055,363.671,408.817
4.056,363.677,408.832
4.057,363.683,408.846
4.058,363.689,408.861
4.059,363.695,408.876
4.060,363.700,408.891
4.061,363.706,408.906
4.062,363.712,408.921
4.063,363.718,408.936
4.064,363.724,408.950
4.065,363.730,408.965
4.066,363.735,408.980
4.067,363.741,408.995
4.068,363.747,409.010
4.069,363.753,409.025
4.070,363.759,409.040
4.071,363.765,409.054
4.072,363.770,409.069
4.073,363.776,409.084
4.074,363.782,409.099
4.075,363.788,409.114
4.076,363.794,409.129
4.077,363.800,409.143
4.078,363.806,409.158
4.079,363.811,409.173
4.080,363.817,409.188
4.081,363.823,409.203
4.082,363.829,409.218
4.083,363.835,409.233
4.084,363.841,409.247
4.085,363.846,409.262
4.086,363.852,409.277
4.087,363.858,409.292
4.088,363.864,409.307
4.089,363.870,409.322
4.090,363.876,409.337
4.091,363.881,409.351
4.092,363.887,409.366
4.093,363.893,409.381
4.094,363.899,409.396
4.095,363.905,409.411
4.096,363.911,409.426
4.097,363.916,409.440
4.098,363.922,409.455
4.099,363.928,409.470
4.100,363.934,409.485
4.101,363.940,409.500
4.102,363.946,409.515
4.103,363.952,409.530
4.104,363.957,409.544
4.105,363.963,409.559
4.106,363.969,409.574
4.107,363.975,409.589
4.108,363.981,409.604
4.109,363.987,409.619
4.110,363.992,409.634
4.111,363.998,409.648
4.112,364.004,409.663
4.113,364.010,409.678
4.114,364.016,409.693
4.115,364.022,409.708
4.116,364.027,409.723
4.117,364.033,409.737
4.118,364.039,409.752
4.119,364.045,409.767
4.120,364.051,409.782
4.121,364.057,409.797
4.122,364.062,409.812
4.123,364.068,409.827
4.124,364.074,409.841
4.125,364.080,409.856
4.126,364.086,409.871
4.127,364.092,409.886
4.128,364.098,409.901
4.129,364.103,409.916
4.130,364.109,409.931
4.131,364.115,409.945
4.132,364.121,409.960
4.133,364.127,409.975
4.134,364.133,409.990
4.135,364.138,410.005
4.136,364.144,410.020
4.137,364.150,410.034
4.138,364.156,410.049
4.139,364.162,410.064
4.140,364.168,410.079
4.141,364.173,410.094
4.142,364.179,410.109
4.143,364.185,410.124
4.144,364.191,410.138
4.145,364.197,410.153
4.146,364.203,410.168
4.147,364.208,410.183
4.148,364.214,410.198
4.149,364.220,410.213
4.150,364.226,410.228
4.151,364.232,410.242
4.152,364.238,410.257
4.153,364.244,410.272
4.154,364.249,410.287
4.155,364.255,410.302
4.156,364.261,410.317
4.157,364.267,410.331
4.158,364.273,410.346
4.159,364.279,410.361
4.160,364.284,410.376
4.161,364.290,410.391
4.162,364.296,410.406
4.163,364.302,410.421
4.164,364.308,410.435
4.165,364.314,410.450
4.166,364.319,410.465
4.167,364.325,410.480
4.168,364.331,410.495
4.169,364.337,410.510
4.170,364.343,410.525
4.171,364.349,410.539
4.172,364.354,410.554
4.173,364.360,410.569
4.174,364.366,410.584
4.175,364.372,410.599
4.176,364.378,410.614
4.177,364.384,410.628
4.178,364.390,410.643
4.179,364.395,410.658
4.180,364.401,410.673
4.181,364.407,410.688
4.182,364.413,410.703
4.183,364.419,410.718
4.184,364.425,410.732
4.185,364.430,410.747
4.186,364.436,410.762
4.187,364.442,410.777
4.188,364.448,410.792
4.189,364.454,410.807
4.190,364.460,410.822
4.191,364.465,410.836
4.192,364.471,410.851
4.193,364.477,410.866
4.194,364.483,410.881
4.195,364.489,410.896
4.196,364.495,410.911
4.197,364.500,410.925
4.198,364.506,410.940
4.199,364.512,410.955
4.200,364.518,410.970
4.201,364.524,410.985
4.202,364.530,411.000
4.203,364.536,411.015
4.204,364.541,411.029
4.205,364.547,411.044
4.206,364.553,411.059
4.207,364.559,411.074
4.208,364.565,411.089
4.209,364.571,411.104
4.210,364.576,411.119
4.211,364.582,411.133
4.212,364.588,411.148
4.213,364.594,411.163
4.214,364.600,411.178
4.215,364.606,411.193
4.216,364.611,411.208
4.217,364.617,411.222
4.218,364.623,411.237
4.219,364.629,411.252
4.220,364.635,411.267
4.221,364.641,411.282
4.222,364.646,411.297
4.223,364.652,411.312
4.224,364.658,411.326
4.225,364.664,411.341
4.226,364.670,411.356
4.227,364.676,411.371
4.228,364.682,411.386
4.229,364.687,411.401
4.230,364.693,411.416
4.231,364.699,411.430
4.232,364.705,411.445
4.233,364.711,411.460
4.234,364.717,411.475
4.235,364.722,411.490
4.236,364.728,411.505
4.237,364.734,411.519
4.238,364.740,411.534
