time,imsi,cellId,isServingCell?,RSRP(dBm),RSRQ(dB)
0.386,1,4,0,-56.696,-6.545
0.386,1,5,0,-72.726,-22.575
0.386,1,6,0,-82.818,-32.667
0.386,1,7,1,-57.604,-7.454
0.386,1,8,0,-86.497,-36.346
0.386,1,9,0,-85.304,-35.154
0.386,2,1,0,-60.533,-14.551
0.386,2,2,0,-74.906,-28.924
0.386,2,3,0,-86.187,-40.205
0.386,2,4,0,-79.404,-33.422
0.386,2,5,0,-53.862,-7.880
0.386,2,6,0,-82.308,-36.326
0.386,2,7,1,-51.224,-5.242
0.386,2,8,0,-79.912,-33.930
0.386,2,9,0,-79.435,-33.454
0.391,1,1,0,-60.520,-10.368
0.391,1,2,0,-89.771,-39.619
0.391,1,3,0,-89.771,-39.619
0.391,1,4,0,-56.699,-6.546
0.391,1,5,0,-72.728,-22.576
0.391,1,6,0,-82.820,-32.668
0.391,1,7,1,-57.604,-7.452
0.391,1,8,0,-86.498,-36.346
0.391,1,9,0,-85.312,-35.160
0.391,2,1,0,-60.532,-14.550
0.391,2,2,0,-74.911,-28.930
0.391,2,3,0,-86.188,-40.206
0.391,2,4,0,-79.395,-33.413
0.391,2,5,0,-53.863,-7.881
0.391,2,6,0,-82.307,-36.325
0.391,2,7,1,-51.223,-5.242
0.391,2,8,0,-79.912,-33.930
0.391,2,9,0,-79.434,-33.453
0.396,1,1,0,-60.522,-10.368
0.396,1,2,0,-89.773,-39.619
0.396,1,3,0,-89.773,-39.619
0.396,1,4,0,-56.702,-6.548
0.396,1,5,0,-72.731,-22.577
0.396,1,6,0,-82.823,-32.670
0.396,1,7,1,-57.604,-7.450
0.396,1,8,0,-86.499,-36.345
0.396,1,9,0,-85.319,-35.166
0.396,2,1,0,-60.531,-14.549
0.396,2,2,0,-74.916,-28.935
0.396,2,3,0,-86.189,-40.207
0.396,2,4,0,-79.385,-33.404
0.396,2,5,0,-53.864,-7.882
0.396,2,6,0,-82.306,-36.324
0.396,2,7,1,-51.223,-5.241
0.396,2,8,0,-79.911,-33.930
0.396,2,9,0,-79.433,-33.452
0.401,1,1,0,-60.523,-10.368
0.401,1,2,0,-89.774,-39.619
0.401,1,3,0,-89.774,-39.619
0.401,1,4,0,-56.705,-6.549
0.401,1,5,0,-72.733,-22.578
0.401,1,6,0,-82.826,-32.671
0.401,1,7,1,-57.604,-7.448
0.401,1,8,0,-86.500,-36.345
0.401,1,9,0,-85.327,-35.172
0.401,2,1,0,-60.529,-14.548
0.401,2,2,0,-74.921,-28.940
0.401,2,3,0,-86.189,-40.208
0.401,2,4,0,-79.376,-33.395
0.401,2,5,0,-53.865,-7.883
0.401,2,6,0,-82.305,-36.323
0.401,2,7,1,-51.222,-5.241
0.401,2,8,0,-79.911,-33.929
0.401,2,9,0,-79.432,-33.451
0.406,1,1,0,-60.525,-10.368
0.406,1,2,0,-89.776,-39.619
0.406,1,3,0,-89.776,-39.619
0.406,1,4,0,-56.707,-6.550
0.406,1,5,0,-72.736,-22.579
0.406,1,6,0,-82.829,-32.672
0.406,1,7,1,-57.604,-7.447
0.406,1,8,0,-86.501,-36.344
0.406,1,9,0,-85.335,-35.177
0.406,2,1,0,-60.528,-14.547
0.406,2,2,0,-74.926,-28.945
0.406,2,3,0,-86.191,-40.209
0.406,2,4,0,-79.367,-33.385
0.406,2,5,0,-53.866,-7.884
0.406,2,6,0,-82.304,-36.323
0.406,2,7,1,-51.222,-5.240
0.406,2,8,0,-79.911,-33.929
0.406,2,9,0,-79.431,-33.450
0.411,1,1,0,-60.527,-10.368
0.411,1,2,0,-89.777,-39.618
0.411,1,3,0,-89.777,-39.618
0.411,1,4,0,-56.710,-6.552
0.411,1,5,0,-72.738,-22.579
0.411,1,6,0,-82.832,-32.673
0.411,1,7,1,-57.604,-7.445
0.411,1,8,0,-86.503,-36.344
0.411,1,9,0,-85.342,-35.183
0.411,2,1,0,-60.527,-14.546
0.411,2,2,0,-74.932,-28.950
0.411,2,3,0,-86.191,-40.210
0.411,2,4,0,-79.358,-33.376
0.411,2,5,0,-53.867,-7.885
0.411,2,6,0,-82.303,-36.322
0.411,2,7,1,-51.222,-5.240
0.411,2,8,0,-79.911,-33.929
0.411,2,9,0,-79.430,-33.449
0.416,1,1,0,-60.529,-10.368
0.416,1,2,0,-89.779,-39.618
0.416,1,3,0,-89.779,-39.618
0.416,1,4,0,-56.713,-6.553
0.416,1,5,0,-72.741,-22.580
0.416,1,6,0,-82.835,-32.674
0.416,1,7,1,-57.604,-7.443
0.416,1,8,0,-86.503,-36.343
0.416,1,9,0,-85.350,-35.189
0.416,2,1,0,-60.526,-14.545
0.416,2,2,0,-74.937,-28.955
0.416,2,3,0,-86.192,-40.211
0.416,2,4,0,-79.349,-33.367
0.416,2,5,0,-53.867,-7.886
0.416,2,6,0,-82.302,-36.321
0.416,2,7,1,-51.221,-5.240
0.416,2,8,0,-79.911,-33.929
0.416,2,9,0,-79.429,-33.448
0.421,1,1,0,-60.530,-10.369
0.421,1,2,0,-89.780,-39.618
0.421,1,3,0,-89.780,-39.618
0.421,1,4,0,-56.716,-6.554
0.421,1,5,0,-72.743,-22.581
0.421,1,6,0,-82.838,-32.676
0.421,1,7,1,-57.604,-7.442
0.421,1,8,0,-86.505,-36.343
0.421,1,9,0,-85.357,-35.195
0.421,2,1,0,-60.525,-14.543
0.421,2,2,0,-74.942,-28.960
0.421,2,3,0,-86.193,-40.212
0.421,2,4,0,-79.339,-33.358
0.421,2,5,0,-53.868,-7.887
0.421,2,6,0,-82.301,-36.320
0.421,2,7,1,-51.221,-5.239
0.421,2,8,0,-79.910,-33.929
0.421,2,9,0,-79.428,-33.447
0.426,1,1,0,-60.532,-10.369
0.426,1,2,0,-89.781,-39.618
0.426,1,3,0,-89.781,-39.618
0.426,1,4,0,-56.719,-6.556
0.426,1,5,0,-72.745,-22.582
0.426,1,6,0,-82.840,-32.677
0.426,1,7,1,-57.604,-7.440
0.426,1,8,0,-86.506,-36.342
0.426,1,9,0,-85.365,-35.201
0.426,2,1,0,-60.524,-14.542
0.426,2,2,0,-74.947,-28.965
0.426,2,3,0,-86.194,-40.213
0.426,2,4,0,-79.330,-33.349
0.426,2,5,0,-53.869,-7.888
0.426,2,6,0,-82.300,-36.319
0.426,2,7,1,-51.220,-5.239
0.426,2,8,0,-79.910,-33.929
0.426,2,9,0,-79.427,-33.446
0.431,1,1,0,-60.534,-10.369
0.431,1,2,0,-89.783,-39.617
0.431,1,3,0,-89.783,-39.617
0.431,1,4,0,-56.722,-6.557
0.431,1,5,0,-72.748,-22.583
0.431,1,6,0,-82.843,-32.678
0.431,1,7,1,-57.604,-7.438
0.431,1,8,0,-86.507,-36.342
0.431,1,9,0,-85.373,-35.207
0.431,2,1,0,-60.523,-14.541
0.431,2,2,0,-74.952,-28.970
0.431,2,3,0,-86.195,-40.213
0.431,2,4,0,-79.321,-33.340
0.431,2,5,0,-53.870,-7.889
0.431,2,6,0,-82.299,-36.318
0.431,2,7,1,-51.220,-5.238
0.431,2,8,0,-79.910,-33.929
0.431,2,9,0,-79.426,-33.445
0.436,1,1,0,-60.536,-10.369
0.436,1,2,0,-89.784,-39.618
0.436,1,3,0,-89.784,-39.618
0.436,1,4,0,-56.725,-6.558
0.436,1,5,0,-72.750,-22.584
0.436,1,6,0,-82.846,-32.679
0.436,1,7,1,-57.603,-7.436
0.436,1,8,0,-86.508,-36.341
0.436,1,9,0,-85.380,-35.213
0.436,2,1,0,-60.522,-14.540
0.436,2,2,0,-74.957,-28.975
0.436,2,3,0,-86.196,-40.215
0.436,2,4,0,-79.312,-33.330
0.436,2,5,0,-53.871,-7.890
0.436,2,6,0,-82.298,-36.317
0.436,2,7,1,-51.219,-5.238
0.436,2,8,0,-79.910,-33.928
0.436,2,9,0,-79.425,-33.444
0.441,1,1,0,-60.537,-10.369
0.441,1,2,0,-89.786,-39.617
0.441,1,3,0,-89.786,-39.617
0.441,1,4,0,-56.728,-6.560
0.441,1,5,0,-72.753,-22.584
0.441,1,6,0,-82.849,-32.680
0.441,1,7,1,-57.603,-7.435
0.441,1,8,0,-86.509,-36.341
0.441,1,9,0,-85.388,-35.219
0.441,2,1,0,-60.520,-14.539
0.441,2,2,0,-74.962,-28.980
0.441,2,3,0,-86.197,-40.215
0.441,2,4,0,-79.303,-33.321
0.441,2,5,0,-53.872,-7.891
0.441,2,6,0,-82.297,-36.316
0.441,2,7,1,-51.219,-5.238
0.441,2,8,0,-79.910,-33.928
0.441,2,9,0,-79.424,-33.443
0.446,1,1,0,-60.539,-10.369
0.446,1,2,0,-89.787,-39.617
0.446,1,3,0,-89.787,-39.617
0.446,1,4,0,-56.731,-6.561
0.446,1,5,0,-72.755,-22.585
0.446,1,6,0,-82.852,-32.682
0.446,1,7,1,-57.603,-7.433
0.446,1,8,0,-86.510,-36.340
0.446,1,9,0,-85.395,-35.225
0.446,2,1,0,-60.519,-14.538
0.446,2,2,0,-74.967,-28.985
0.446,2,3,0,-86.198,-40.216
0.446,2,4,0,-79.294,-33.312
0.446,2,5,0,-53.873,-7.892
0.446,2,6,0,-82.296,-36.315
0.446,2,7,1,-51.219,-5.237
0.446,2,8,0,-79.910,-33.928
0.446,2,9,0,-79.424,-33.442
0.451,1,1,0,-60.541,-10.369
0.451,1,2,0,-89.789,-39.617
0.451,1,3,0,-89.789,-39.617
0.451,1,4,0,-56.734,-6.562
0.451,1,5,0,-72.758,-22.586
0.451,1,6,0,-82.855,-32.683
0.451,1,7,1,-57.603,-7.431
0.451,1,8,0,-86.512,-36.340
0.451,1,9,0,-85.403,-35.231
0.451,2,1,0,-60.518,-14.537
0.451,2,2,0,-74.972,-28.991
0.451,2,3,0,-86.199,-40.217
0.451,2,4,0,-79.284,-33.303
0.451,2,5,0,-53.874,-7.893
0.451,2,6,0,-82.295,-36.314
0.451,2,7,1,-51.218,-5.237
0.451,2,8,0,-79.909,-33.928
0.451,2,9,0,-79.423,-33.441
0.456,1,1,0,-60.543,-10.369
0.456,1,2,0,-89.790,-39.617
0.456,1,3,0,-89.790,-39.617
0.456,1,4,0,-56.737,-6.563
0.456,1,5,0,-72.760,-22.587
0.456,1,6,0,-82.857,-32.684
0.456,1,7,1,-57.603,-7.430
0.456,1,8,0,-86.513,-36.339
0.456,1,9,0,-85.410,-35.237
0.456,2,1,0,-60.517,-14.536
0.456,2,2,0,-74.977,-28.995
0.456,2,3,0,-86.200,-40.218
0.456,2,4,0,-79.275,-33.294
0.456,2,5,0,-53.875,-7.894
0.456,2,6,0,-82.294,-36.313
0.456,2,7,1,-51.218,-5.236
0.456,2,8,0,-79.909,-33.928
0.456,2,9,0,-79.422,-33.440
0.461,1,1,0,-60.545,-10.370
0.461,1,2,0,-89.791,-39.616
0.461,1,3,0,-89.791,-39.616
0.461,1,4,0,-56.740,-6.565
0.461,1,5,0,-72.763,-22.588
0.461,1,6,0,-82.860,-32.685
0.461,1,7,1,-57.603,-7.428
0.461,1,8,0,-86.514,-36.339
0.461,1,9,0,-85.418,-35.243
0.461,2,1,0,-60.516,-14.535
0.461,2,2,0,-74.982,-29.001
0.461,2,3,0,-86.200,-40.219
0.461,2,4,0,-79.266,-33.285
0.461,2,5,0,-53.876,-7.895
0.461,2,6,0,-82.293,-36.312
0.461,2,7,1,-51.217,-5.236
0.461,2,8,0,-79.909,-33.928
0.461,2,9,0,-79.421,-33.439
0.466,1,1,0,-60.546,-10.370
0.466,1,2,0,-89.793,-39.616
0.466,1,3,0,-89.793,-39.616
0.466,1,4,0,-56.743,-6.566
0.466,1,5,0,-72.765,-22.588
0.466,1,6,0,-82.863,-32.687
0.466,1,7,1,-57.603,-7.426
0.466,1,8,0,-86.515,-36.338
0.466,1,9,0,-85.426,-35.249
0.466,2,1,0,-60.515,-14.533
0.466,2,2,0,-74.987,-29.006
0.466,2,3,0,-86.201,-40.220
0.466,2,4,0,-79.257,-33.276
0.466,2,5,0,-53.877,-7.896
0.466,2,6,0,-82.292,-36.311
0.466,2,7,1,-51.217,-5.236
0.466,2,8,0,-79.909,-33.928
0.466,2,9,0,-79.420,-33.438
0.471,1,1,0,-60.548,-10.370
0.471,1,2,0,-89.794,-39.616
0.471,1,3,0,-89.794,-39.616
0.471,1,4,0,-56.746,-6.567
0.471,1,5,0,-72.767,-22.589
0.471,1,6,0,-82.866,-32.688
0.471,1,7,1,-57.603,-7.425
0.471,1,8,0,-86.516,-36.338
0.471,1,9,0,-85.433,-35.255
0.471,2,1,0,-60.514,-14.532
0.471,2,2,0,-74.992,-29.011
0.471,2,3,0,-86.202,-40.221
0.471,2,4,0,-79.248,-33.266
0.471,2,5,0,-53.878,-7.897
0.471,2,6,0,-82.291,-36.310
0.471,2,7,1,-51.217,-5.235
0.471,2,8,0,-79.909,-33.927
0.471,2,9,0,-79.419,-33.437
0.476,1,1,0,-60.550,-10.370
0.476,1,2,0,-89.796,-39.616
0.476,1,3,0,-89.796,-39.616
0.476,1,4,0,-56.749,-6.569
0.476,1,5,0,-72.770,-22.590
0.476,1,6,0,-82.869,-32.689
0.476,1,7,1,-57.603,-7.423
0.476,1,8,0,-86.517,-36.338
0.476,1,9,0,-85.441,-35.261
0.476,2,1,0,-60.513,-14.531
0.476,2,2,0,-74.997,-29.016
0.476,2,3,0,-86.203,-40.222
0.476,2,4,0,-79.239,-33.257
0.476,2,5,0,-53.879,-7.898
0.476,2,6,0,-82.290,-36.309
0.476,2,7,1,-51.216,-5.235
0.476,2,8,0,-79.909,-33.927
0.476,2,9,0,-79.418,-33.436
0.481,1,1,0,-60.552,-10.370
0.481,1,2,0,-89.797,-39.616
0.481,1,3,0,-89.797,-39.616
0.481,1,4,0,-56.752,-6.570
0.481,1,5,0,-72.772,-22.591
0.481,1,6,0,-82.872,-32.690
0.481,1,7,1,-57.602,-7.421
0.481,1,8,0,-86.519,-36.337
0.481,1,9,0,-85.448,-35.267
0.481,2,1,0,-60.512,-14.530
0.481,2,2,0,-75.002,-29.021
0.481,2,3,0,-86.204,-40.223
0.481,2,4,0,-79.230,-33.248
0.481,2,5,0,-53.880,-7.898
0.481,2,6,0,-82.289,-36.308
0.481,2,7,1,-51.216,-5.234
0.481,2,8,0,-79.909,-33.927
0.481,2,9,0,-79.417,-33.435
0.486,1,1,0,-60.553,-10.370
0.486,1,2,0,-89.799,-39.616
0.486,1,3,0,-89.799,-39.616
0.486,1,4,0,-56.755,-6.572
0.486,1,5,0,-72.775,-22.592
0.486,1,6,0,-82.875,-32.692
0.486,1,7,1,-57.602,-7.419
0.486,1,8,0,-86.520,-36.337
0.486,1,9,0,-85.456,-35.273
0.486,2,1,0,-60.510,-14.529
0.486,2,2,0,-75.007,-29.026
0.486,2,3,0,-86.205,-40.223
0.486,2,4,0,-79.221,-33.239
0.486,2,5,0,-53.881,-7.899
0.486,2,6,0,-82.288,-36.307
0.486,2,7,1,-51.216,-5.234
0.486,2,8,0,-79.909,-33.927
0.486,2,9,0,-79.416,-33.434
0.491,1,1,0,-60.555,-10.370
0.491,1,2,0,-89.800,-39.615
0.491,1,3,0,-89.800,-39.615
0.491,1,4,0,-56.757,-6.573
0.491,1,5,0,-72.777,-22.593
0.491,1,6,0,-82.877,-32.693
0.491,1,7,1,-57.602,-7.418
0.491,1,8,0,-86.521,-36.336
0.491,1,9,0,-85.464,-35.279
0.491,2,1,0,-60.509,-14.528
0.491,2,2,0,-75.013,-29.031
0.491,2,3,0,-86.206,-40.224
0.491,2,4,0,-79.211,-33.230
0.491,2,5,0,-53.882,-7.900
0.491,2,6,0,-82.287,-36.305
0.491,2,7,1,-51.215,-5.234
0.491,2,8,0,-79.908,-33.927
0.491,2,9,0,-79.415,-33.434
0.496,1,1,0,-60.557,-10.370
0.496,1,2,0,-89.801,-39.615
0.496,1,3,0,-89.801,-39.615
0.496,1,4,0,-56.760,-6.574
0.496,1,5,0,-72.780,-22.593
0.496,1,6,0,-82.880,-32.694
0.496,1,7,1,-57.602,-7.416
0.496,1,8,0,-86.522,-36.336
0.496,1,9,0,-85.471,-35.285
0.496,2,1,0,-60.508,-14.527
0.496,2,2,0,-75.018,-29.036
0.496,2,3,0,-86.207,-40.225
0.496,2,4,0,-79.202,-33.221
0.496,2,5,0,-53.883,-7.901
0.496,2,6,0,-82.286,-36.304
0.496,2,7,1,-51.215,-5.233
0.496,2,8,0,-79.908,-33.927
0.496,2,9,0,-79.414,-33.433
0.501,1,1,0,-60.559,-10.371
0.501,1,2,0,-89.803,-39.615
0.501,1,3,0,-89.803,-39.615
0.501,1,4,0,-56.763,-6.575
0.501,1,5,0,-72.782,-22.594
0.501,1,6,0,-82.883,-32.695
0.501,1,7,1,-57.602,-7.414
0.501,1,8,0,-86.523,-36.335
0.501,1,9,0,-85.479,-35.291
0.501,2,1,0,-60.507,-14.525
0.501,2,2,0,-75.023,-29.041
0.501,2,3,0,-86.208,-40.226
0.501,2,4,0,-79.193,-33.212
0.501,2,5,0,-53.884,-7.902
0.501,2,6,0,-82.285,-36.303
0.501,2,7,1,-51.215,-5.233
0.501,2,8,0,-79.908,-33.926
0.501,2,9,0,-79.413,-33.432
0.506,1,1,0,-60.560,-10.371
0.506,1,2,0,-89.804,-39.615
0.506,1,3,0,-89.804,-39.615
0.506,1,4,0,-56.766,-6.577
0.506,1,5,0,-72.785,-22.595
0.506,1,6,0,-82.886,-32.697
0.506,1,7,1,-57.602,-7.413
0.506,1,8,0,-86.524,-36.335
0.506,1,9,0,-85.486,-35.297
0.506,2,1,0,-60.506,-14.524
0.506,2,2,0,-75.028,-29.046
0.506,2,3,0,-86.208,-40.227
0.506,2,4,0,-79.184,-33.202
0.506,2,5,0,-53.885,-7.903
0.506,2,6,0,-82.284,-36.302
0.506,2,7,1,-51.214,-5.233
0.506,2,8,0,-79.908,-33.926
0.506,2,9,0,-79.413,-33.431
0.511,1,1,0,-60.562,-10.371
0.511,1,2,0,-89.806,-39.615
0.511,1,3,0,-89.806,-39.615
0.511,1,4,0,-56.769,-6.578
0.511,1,5,0,-72.787,-22.596
0.511,1,6,0,-82.889,-32.698
0.511,1,7,1,-57.602,-7.411
0.511,1,8,0,-86.525,-36.334
0.511,1,9,0,-85.494,-35.303
0.511,2,1,0,-60.505,-14.523
0.511,2,2,0,-75.033,-29.051
0.511,2,3,0,-86.210,-40.228
0.511,2,4,0,-79.175,-33.193
0.511,2,5,0,-53.886,-7.904
0.511,2,6,0,-82.283,-36.301
0.511,2,7,1,-51.214,-5.232
0.511,2,8,0,-79.908,-33.926
0.511,2,9,0,-79.412,-33.430
0.516,1,1,0,-60.564,-10.371
0.516,1,2,0,-89.807,-39.614
0.516,1,3,0,-89.807,-39.614
0.516,1,4,0,-56.772,-6.579
0.516,1,5,0,-72.789,-22.597
0.516,1,6,0,-82.892,-32.699
0.516,1,7,1,-57.602,-7.409
0.516,1,8,0,-86.527,-36.334
0.516,1,9,0,-85.502,-35.309
0.516,2,1,0,-60.504,-14.522
0.516,2,2,0,-75.038,-29.056
0.516,2,3,0,-86.210,-40.229
0.516,2,4,0,-79.166,-33.184
0.516,2,5,0,-53.887,-7.905
0.516,2,6,0,-82.282,-36.300
0.516,2,7,1,-51.214,-5.232
0.516,2,8,0,-79.908,-33.926
0.516,2,9,0,-79.411,-33.429
0.521,1,1,0,-60.566,-10.371
0.521,1,2,0,-89.809,-39.614
0.521,1,3,0,-89.809,-39.614
0.521,1,4,0,-56.775,-6.581
0.521,1,5,0,-72.792,-22.598
0.521,1,6,0,-82.895,-32.700
0.521,1,7,1,-57.602,-7.408
0.521,1,8,0,-86.528,-36.333
0.521,1,9,0,-85.509,-35.315
0.521,2,1,0,-60.503,-14.521
0.521,2,2,0,-75.043,-29.061
0.521,2,3,0,-86.211,-40.229
0.521,2,4,0,-79.157,-33.175
0.521,2,5,0,-53.888,-7.906
0.521,2,6,0,-82.281,-36.299
0.521,2,7,1,-51.213,-5.231
0.521,2,8,0,-79.908,-33.926
0.521,2,9,0,-79.410,-33.428
0.526,1,1,0,-60.567,-10.371
0.526,1,2,0,-89.810,-39.614
0.526,1,3,0,-89.810,-39.614
0.526,1,4,0,-56.778,-6.582
0.526,1,5,0,-72.794,-22.598
0.526,1,6,0,-82.897,-32.701
0.526,1,7,1,-57.602,-7.406
0.526,1,8,0,-86.529,-36.333
0.526,1,9,0,-85.517,-35.321
0.526,2,1,0,-60.502,-14.520
0.526,2,2,0,-75.048,-29.066
0.526,2,3,0,-86.212,-40.230
0.526,2,4,0,-79.148,-33.166
0.526,2,5,0,-53.889,-7.907
0.526,2,6,0,-82.280,-36.298
0.526,2,7,1,-51.213,-5.231
0.526,2,8,0,-79.908,-33.926
0.526,2,9,0,-79.409,-33.427
0.531,1,1,0,-60.569,-10.371
0.531,1,2,0,-89.811,-39.614
0.531,1,3,0,-89.811,-39.614
0.531,1,4,0,-56.781,-6.583
0.531,1,5,0,-72.797,-22.599
0.531,1,6,0,-82.900,-32.702
0.531,1,7,1,-57.602,-7.404
0.531,1,8,0,-86.530,-36.332
0.531,1,9,0,-85.525,-35.327
0.531,2,1,0,-60.500,-14.519
0.531,2,2,0,-75.053,-29.071
0.531,2,3,0,-86.213,-40.231
0.531,2,4,0,-79.139,-33.157
0.531,2,5,0,-53.890,-7.908
0.531,2,6,0,-82.279,-36.297
0.531,2,7,1,-51.213,-5.231
0.531,2,8,0,-79.908,-33.926
0.531,2,9,0,-79.408,-33.426
0.536,1,1,0,-60.571,-10.372
0.536,1,2,0,-89.813,-39.614
0.536,1,3,0,-89.813,-39.614
0.536,1,4,0,-56.784,-6.585
0.536,1,5,0,-72.799,-22.600
0.536,1,6,0,-82.903,-32.704
0.536,1,7,1,-57.602,-7.402
0.536,1,8,0,-86.531,-36.332
0.536,1,9,0,-85.532,-35.333
0.536,2,1,0,-60.499,-14.517
0.536,2,2,0,-75.058,-29.076
0.536,2,3,0,-86.214,-40.232
0.536,2,4,0,-79.130,-33.148
0.536,2,5,0,-53.891,-7.909
0.536,2,6,0,-82.278,-36.296
0.536,2,7,1,-51.212,-5.230
0.536,2,8,0,-79.907,-33.925
0.536,2,9,0,-79.407,-33.425
0.541,1,1,0,-60.573,-10.372
0.541,1,2,0,-89.814,-39.614
0.541,1,3,0,-89.814,-39.614
0.541,1,4,0,-56.787,-6.586
0.541,1,5,0,-72.802,-22.601
0.541,1,6,0,-82.906,-32.705
0.541,1,7,1,-57.602,-7.401
0.541,1,8,0,-86.532,-36.332
0.541,1,9,0,-85.540,-35.339
0.541,2,1,0,-60.498,-14.516
0.541,2,2,0,-75.063,-29.081
0.541,2,3,0,-86.215,-40.233
0.541,2,4,0,-79.121,-33.139
0.541,2,5,0,-53.892,-7.910
0.541,2,6,0,-82.277,-36.295
0.541,2,7,1,-51.212,-5.230
0.541,2,8,0,-79.907,-33.925
0.541,2,9,0,-79.406,-33.424
0.546,1,1,0,-60.574,-10.372
0.546,1,2,0,-89.816,-39.613
0.546,1,3,0,-89.816,-39.613
0.546,1,4,0,-56.790,-6.587
0.546,1,5,0,-72.804,-22.602
0.546,1,6,0,-82.909,-32.706
0.546,1,7,1,-57.602,-7.399
0.546,1,8,0,-86.534,-36.331
0.546,1,9,0,-85.548,-35.345
0.546,2,1,0,-60.497,-14.515
0.546,2,2,0,-75.068,-29.086
0.546,2,3,0,-86.216,-40.234
0.546,2,4,0,-79.112,-33.129
0.546,2,5,0,-53.893,-7.910
0.546,2,6,0,-82.276,-36.294
0.546,2,7,1,-51.212,-5.230
0.546,2,8,0,-79.907,-33.925
0.546,2,9,0,-79.406,-33.423
0.551,1,1,0,-60.576,-10.372
0.551,1,2,0,-89.817,-39.613
0.551,1,3,0,-89.817,-39.613
0.551,1,4,0,-56.792,-6.588
0.551,1,5,0,-72.807,-22.603
0.551,1,6,0,-82.912,-32.707
0.551,1,7,1,-57.602,-7.398
0.551,1,8,0,-86.535,-36.331
0.551,1,9,0,-85.555,-35.351
0.551,2,1,0,-60.496,-14.514
0.551,2,2,0,-75.074,-29.091
0.551,2,3,0,-86.217,-40.234
0.551,2,4,0,-79.102,-33.120
0.551,2,5,0,-53.894,-7.912
0.551,2,6,0,-82.275,-36.293
0.551,2,7,1,-51.211,-5.229
0.551,2,8,0,-79.907,-33.925
0.551,2,9,0,-79.405,-33.423
0.556,1,1,0,-60.578,-10.372
0.556,1,2,0,-89.819,-39.613
0.556,1,3,0,-89.819,-39.613
0.556,1,4,0,-56.795,-6.590
0.556,1,5,0,-72.809,-22.603
0.556,1,6,0,-82.914,-32.709
0.556,1,7,1,-57.602,-7.396
0.556,1,8,0,-86.536,-36.330
0.556,1,9,0,-85.562,-35.357
0.556,2,1,0,-60.495,-14.513
0.556,2,2,0,-75.079,-29.096
0.556,2,3,0,-86.218,-40.235
0.556,2,4,0,-79.093,-33.110
0.556,2,5,0,-53.895,-7.912
0.556,2,6,0,-82.274,-36.292
0.556,2,7,1,-51.211,-5.229
0.556,2,8,0,-79.907,-33.925
0.556,2,9,0,-79.404,-33.422
0.561,1,1,0,-60.580,-10.372
0.561,1,2,0,-89.820,-39.613
0.561,1,3,0,-89.820,-39.613
0.561,1,4,0,-56.798,-6.591
0.561,1,5,0,-72.811,-22.604
0.561,1,6,0,-82.917,-32.710
0.561,1,7,1,-57.602,-7.394
0.561,1,8,0,-86.537,-36.330
0.561,1,9,0,-85.570,-35.362
0.561,2,1,0,-60.494,-14.511
0.561,2,2,0,-75.084,-29.101
0.561,2,3,0,-86.219,-40.236
0.561,2,4,0,-79.083,-33.101
0.561,2,5,0,-53.896,-7.913
0.561,2,6,0,-82.273,-36.291
0.561,2,7,1,-51.211,-5.228
0.561,2,8,0,-79.907,-33.925
0.561,2,9,0,-79.403,-33.421
0.566,1,1,0,-60.581,-10.372
0.566,1,2,0,-89.821,-39.612
0.566,1,3,0,-89.821,-39.612
0.566,1,4,0,-56.801,-6.592
0.566,1,5,0,-72.814,-22.605
0.566,1,6,0,-82.920,-32.711
0.566,1,7,1,-57.602,-7.393
0.566,1,8,0,-86.538,-36.329
0.566,1,9,0,-85.577,-35.368
0.566,2,1,0,-60.493,-14.510
0.566,2,2,0,-75.089,-29.106
0.566,2,3,0,-86.219,-40.237
0.566,2,4,0,-79.074,-33.091
0.566,2,5,0,-53.897,-7.914
0.566,2,6,0,-82.272,-36.290
0.566,2,7,1,-51.211,-5.228
0.566,2,8,0,-79.907,-33.925
0.566,2,9,0,-79.402,-33.420
0.571,1,1,0,-60.583,-10.372
0.571,1,2,0,-89.823,-39.612
0.571,1,3,0,-89.823,-39.612
0.571,1,4,0,-56.804,-6.594
0.571,1,5,0,-72.816,-22.606
0.571,1,6,0,-82.923,-32.712
0.571,1,7,1,-57.602,-7.391
0.571,1,8,0,-86.539,-36.329
0.571,1,9,0,-85.584,-35.374
0.571,2,1,0,-60.492,-14.509
0.571,2,2,0,-75.094,-29.112
0.571,2,3,0,-86.220,-40.238
0.571,2,4,0,-79.064,-33.082
0.571,2,5,0,-53.898,-7.915
0.571,2,6,0,-82.271,-36.289
0.571,2,7,1,-51.210,-5.228
0.571,2,8,0,-79.907,-33.925
0.571,2,9,0,-79.402,-33.419
0.576,1,1,0,-60.585,-10.373
0.576,1,2,0,-89.824,-39.612
0.576,1,3,0,-89.824,-39.612
0.576,1,4,0,-56.807,-6.595
0.576,1,5,0,-72.819,-22.606
0.576,1,6,0,-82.926,-32.713
0.576,1,7,1,-57.602,-7.389
0.576,1,8,0,-86.541,-36.328
0.576,1,9,0,-85.592,-35.379
0.576,2,1,0,-60.491,-14.508
0.576,2,2,0,-75.099,-29.116
0.576,2,3,0,-86.221,-40.239
0.576,2,4,0,-79.055,-33.072
0.576,2,5,0,-53.899,-7.916
0.576,2,6,0,-82.270,-36.288
0.576,2,7,1,-51.210,-5.227
0.576,2,8,0,-79.907,-33.924
